Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2023-10-04,134.5965118408203,134.9249434701971,131.8993997738575,132.15815718510046,26752300,GOOGL
2023-10-05,134.42730712890625,134.8453068312004,132.81500520727624,134.42730712890625,19832600,GOOGL
2023-10-06,136.92535400390625,137.50259600843535,133.37233386900715,133.37233386900715,27583200,GOOGL
2023-10-09,137.76136779785156,138.27889778472175,134.96474077645817,136.28841418957376,19278100,GOOGL
2023-10-10,137.403076171875,139.05518115278088,136.67655393277659,137.8409849799401,27786600,GOOGL
2023-10-11,139.88124084472656,140.43857383416284,137.9206132443408,137.9206132443408,25884300,GOOGL
2023-10-12,138.3087615966797,140.5480557670691,137.6021331987685,140.37886647431526,24765500,GOOGL
2023-10-13,136.7064208984375,139.33385877066547,135.96993646362293,138.71681368426044,23420500,GOOGL
2023-10-16,138.43812561035156,138.96560249289772,137.3334067233584,137.51254293878173,28501900,GOOGL
2023-10-17,139.05519104003906,139.23432728179327,136.5272682632598,137.97038107958892,23515800,GOOGL
2023-10-18,137.30355834960938,140.050420109336,136.72631631294968,138.78645883619868,23375000,GOOGL
2023-10-19,137.0945587158203,138.9954742091233,136.72632410734244,137.84099006998994,26066000,GOOGL
2023-10-20,134.9547882080078,137.213976060409,134.43725824267983,136.6765521940106,26315200,GOOGL
2023-10-23,135.85049438476562,137.00497842129087,133.31262496891244,134.39743479587233,26317900,GOOGL
2023-10-24,138.14952087402344,138.69690693710234,136.7661352888889,137.1741880982919,44814300,GOOGL
2023-10-25,125.0123291015625,127.69947905321253,124.47489759261396,127.5501988505263,84366200,GOOGL
2023-10-26,121.69817352294922,123.73842237481327,120.69297711748168,122.68346083906891,57061100,GOOGL
2023-10-27,121.58869171142578,122.72326678236502,119.63801864923039,122.29531249468846,44566500,GOOGL
2023-10-30,123.8677978515625,124.80332760609076,122.16593522517718,122.6237455580271,28940100,GOOGL
2023-10-31,123.48960876464844,124.77347164354663,122.10622322082405,124.46494151125496,26292300,GOOGL
2023-11-01,125.84832763671875,125.88813822149176,123.13132166552205,123.47965479092001,30082400,GOOGL
2023-11-02,126.88337707519531,128.36628525589762,126.32604408767605,127.80895226837836,27124600,GOOGL
2023-11-03,128.4857177734375,128.91366444247774,127.25161251937237,127.41085484625512,26380100,GOOGL
2023-11-06,129.6302490234375,129.7198171439132,128.0577651016171,128.43596185853923,19052700,GOOGL
2023-11-07,130.34683227539062,131.28236208699965,129.2620222539232,130.088074849574,29757300,GOOGL
2023-11-08,131.21266174316406,131.580911497814,130.1577079736882,130.3468063259873,26425800,GOOGL
